Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2019-01-01,116.1063232421875,118.27453972486651,115.66201628952547,117.56364860060727,4036542
2019-01-02,115.71533966064453,117.75915173280016,114.8089505447172,116.87053778838467,8822139
2019-01-03,115.69756317138672,116.5684019343719,114.82672440840153,116.23073153196346,9446080
2019-01-04,115.3243408203125,116.17741163166686,113.61820642916238,115.34211599137433,6414073
2019-01-07,115.25325012207031,116.14186400947075,114.5601341825213,115.91082295243497,5076276
2019-01-08,115.71533966064453,116.4084556446651,114.66677086729896,115.5198417002496,5559089
2019-01-09,116.94161987304688,118.22122246141153,115.35989000058422,115.35989000058422,10474346
2019-01-10,115.78643035888672,117.67029488648517,114.80895498224884,117.581433488609,8265043
2019-01-11,116.8349838256836,117.26152284472366,114.9866697711857,115.73310401505759,4263836
2019-01-14,111.09452819824219,117.68804586284757,110.6679964425431,117.31483238450038,18435523
2019-01-15,117.22599029541016,118.11460429235187,111.98316048189488,113.38717493599832,40188776
2019-01-16,119.62525177001953,120.78045000160849,116.95940969712193,117.93688512385106,26390100
2019-01-17,119.21648406982422,120.35390709202248,117.86578790334947,119.78519558092336,14104487
2019-01-18,123.03750610351562,123.51736340399984,118.50558235783244,119.4297393853112,26911902
2019-01-21,120.06954193115234,122.59319672811141,118.43448657066416,120.85151927016618,41658250
2019-01-22,123.16191864013672,124.26380568977928,119.42974016395786,119.71409951190923,17817926
2019-01-23,124.9569320678711,126.46757586266074,123.6950972995996,123.92613115355535,26499796
2019-01-24,125.02800750732422,125.47231446745602,123.16191827477064,124.47706398413735,11281453
2019-01-25,125.63226318359375,127.37395516047366,123.69508771303316,123.78394910583977,13964137
2019-01-28,126.23653411865234,128.92013665117065,125.91662442187969,125.9521747647825,18399880
2019-01-29,128.10787963867188,128.60690271494113,125.84442142683592,126.89594366151722,12320260
2019-01-30,129.480224609375,131.04861007884233,127.60886596682121,127.96531523206956,19757160
2019-01-31,131.60107421875,132.38527408260123,129.4980296848538,130.46043964945113,20517517
2019-02-01,132.438720703125,132.75951915377058,129.56930199074728,131.92187230866097,8977608
2019-02-04,132.33180236816406,133.56154928041764,131.2089931230534,131.88624084169857,8383256
2019-02-05,131.33375549316406,132.67044021347252,130.3891707590624,131.88625474501637,6550401
2019-02-06,132.67042541503906,133.65066076726038,131.44067851031622,131.58326690028554,5811361
2019-02-07,133.16946411132812,133.49026260945573,131.76149258561438,132.59913955470577,5982481
2019-02-08,132.84866333007812,133.6328632935619,131.42286631131822,132.4209271252416,3735809
