Price,Close,High,Low,Open,Volume
Ticker,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS,TITAN.NS
Date,,,,,
2019-01-01,898.2593383789062,904.2606518088944,893.4195790126406,901.8891579036055,2064502
2019-01-02,902.2762451171875,906.970787461206,893.7098367038535,893.7098367038535,2672587
2019-01-03,901.3568115234375,914.6661500070927,898.2593536605133,906.0029687782763,3292918
2019-01-04,898.6949462890625,908.810055380174,890.7093431769895,904.0670674759109,2340304
2019-01-07,913.7948608398438,933.1055105556459,904.1637288683947,919.5541857135514,5337211
2019-01-08,915.82763671875,919.554227588393,908.4711674505885,913.9401188568294,2039160
2019-01-09,922.4097290039062,924.7327780008092,915.0532594826489,918.5863073734145,2115974
2019-01-10,935.7190551757812,938.3325369585717,918.1507056550545,919.9414520058052,2450895
2019-01-11,928.5562133789062,938.4293342294233,926.136333713539,934.3155387982989,1535995
2019-01-14,926.8137817382812,930.5403722682058,918.5861920309441,927.2977576034187,864306
2019-01-15,937.2677612304688,939.5908692939048,924.4907850397552,925.3619653333167,1452136
2019-01-16,930.3953247070312,939.3004934918459,928.5561925709278,934.3639036376645,1118736
2019-01-17,930.734130859375,934.0735767059042,921.0546119297801,930.5405286649641,1303576
2019-01-18,930.1533203125,934.0735133974691,923.4744290721148,930.7340677772766,1168989
2019-01-21,931.8956909179688,934.847932394593,926.3299674977887,929.330594753552,1035360
2019-01-22,951.1578979492188,954.7877173444164,927.9754395960716,931.3148852554717,2797244
2019-01-23,931.3148803710938,955.7556641705754,926.9106522647457,955.7556641705754,1574247
2019-01-24,938.5745849609375,941.139622052564,925.2652463147479,929.4274276755554,1246903
2019-01-25,946.6568603515625,952.4645711512653,938.0905105536365,940.8491495518597,1985833
2019-01-28,927.9270629882812,949.7543653512479,924.5876172958859,946.6569076209233,1499181
2019-01-29,935.1382446289062,938.9132804189283,914.7144845318425,924.5876050695919,1411027
2019-01-30,937.8486328125,943.7047300745465,929.2822229288253,935.1383201908718,1468812
2019-01-31,963.8864135742188,967.9518230468336,935.5254369747646,937.1709668897624,2306391
2019-02-01,959.772705078125,972.7916700906802,953.5294034393357,970.8557662696043,3424938
2019-02-04,992.8766479492188,1016.3494812056346,976.7118396227959,992.1506840340718,9556052
2019-02-05,1032.5142822265625,1039.5803786182514,987.3109741067193,994.0381927944625,7144200
2019-02-06,1025.109375,1037.6443032281518,1016.8333400570648,1031.8365925757555,2449722
2019-02-07,1022.9315185546875,1032.853024592478,1016.3493989931741,1025.8353739803822,1293109
2019-02-08,1019.4952392578125,1042.338878238552,1014.026287924485,1024.5769862372604,2576054
2019-02-11,1022.5442504882812,1029.4166842692578,1011.7031200129212,1025.06090140211,1057548
2019-02-12,1032.0784912109375,1039.5316719732978,1016.4460477593216,1024.092889754909,3075801
2019-02-14,1008.8479614257812,1029.8524723423416,997.4745255449917,1029.8524723423416,2182379
2019-02-15,1005.701904296875,1018.2852774978946,984.2133628608545,1001.8300971580998,2566210
2019-02-18,994.42529296875,1007.2990996234527,988.5691961892188,1006.7666788515114,1023065
2019-02-19,995.8287963867188,1016.1557829065404,992.4409653000818,997.4258222295963,1551617
2019-02-20,999.65234375,1010.9290072312514,994.5705961782862,996.9904759743404,1506583
2019-02-21,1009.08984375,1011.5097234712231,998.2003850044964,1006.573192471566,1220939
2019-02-22,1008.2184448242188,1010.5415524845516,997.2806617506541,1002.3139632162388,1298608
2019-02-25,1009.5737915039062,1021.1892138414393,1002.410924097457,1004.7340321966009,1691809
2019-02-26,1005.07275390625,1008.5090301484407,983.4874400235129,1005.7019462241672,1906268
2019-02-27,983.6810913085938,1013.5908278272527,981.4548138156698,1009.4770323654456,1897310
2019-02-28,992.34423828125,1000.6687191282111,969.9361872964445,985.3750318809284,5080712
2019-03-01,988.61767578125,1002.7981951258166,984.5038800966122,998.8296158616872,1967656
2019-03-05,1001.8302001953125,1006.621514759058,983.6327165872939,990.7955250832626,1577329
2019-03-06,1022.1087646484375,1026.9001974629157,995.3449890586413,1004.7340752539033,2758056
2019-03-07,1009.8643188476562,1034.7406367523238,1005.7020781905186,1034.7406367523238,2584721
2019-03-08,1019.4468383789062,1025.5934271362057,1003.7660657149077,1011.267692531967,2179863
2019-03-11,1034.93408203125,1040.1610457098293,1023.7058640805673,1024.0930684564225,2837644
2019-03-12,1051.6312255859375,1060.8267680334202,1037.6443688106713,1040.4997794653007,3418782
2019-03-13,1043.7425537109375,1058.8425793240217,1030.965518070491,1052.5508921387209,2024554
