Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-01-01,1675.077880859375,1681.4161605744207,1659.408095645436,1669.0916442141893,1094883
2019-01-02,1693.124755859375,1702.9402683661833,1672.613193189958,1677.0148068562476,2100463
2019-01-03,1672.569091796875,1712.183613792276,1666.5389027187177,1689.3392824261023,2611668
2019-01-04,1652.2335205078125,1673.6693552361971,1620.673975449353,1672.6130110558233,4280862
2019-01-07,1670.7646484375,1680.360188362604,1655.887171760369,1665.3947008985285,1856423
2019-01-08,1666.9349365234375,1678.2470606740133,1657.9116296877194,1677.3667380558943,1691756
2019-01-09,1661.124755859375,1689.3391393420086,1643.298222471321,1679.127418251474,2414376
2019-01-10,1662.5333251953125,1677.0145892942164,1648.0519536351514,1663.8097500084352,3053461
2019-01-11,1622.03857421875,1650.6050017987077,1615.3920950936686,1646.2033884605778,9209862
2019-01-14,1596.245361328125,1629.477547948909,1593.3843121488521,1628.5972251245173,3615370
2019-01-15,1644.2667236328125,1645.6311592925815,1591.6233850584322,1593.3840303958862,7711653
2019-01-16,1646.3355712890625,1650.6051150276799,1625.9560786432667,1646.2035013876061,2359280
2019-01-17,1671.169921875,1674.434054774468,1650.8790982396931,1656.7898603089836,2625816
2019-01-18,1676.771484375,1679.9032634414564,1655.0249989643628,1659.4360464029671,1683728
2019-01-21,1683.8734130859375,1704.428939752764,1672.1841359370121,1677.9626518684045,2409803
2019-01-22,1677.874267578125,1692.2983713475262,1667.3759530023847,1682.4617138959932,2457093
2019-01-23,1654.6724853515625,1681.5798810969993,1649.7321325890837,1677.0806331828064,2578169
2019-01-24,1677.56591796875,1680.8300508207417,1654.1432070798533,1662.7889053188367,1962927
2019-01-25,1694.54833984375,1707.0756738048478,1677.0805456863131,1677.9627553368582,2327080
2019-01-28,1724.7197265625,1730.8951936141304,1698.6945439877718,1705.3111158288043,2769033
2019-01-29,1749.201171875,1754.7591357095864,1708.531328819481,1730.8953217595513,2557626
2019-01-30,1748.0101318359375,1755.1560080938273,1724.4110249163548,1746.42211147125,2429575
2019-01-31,1776.8583984375,1781.842904397083,1751.1861196822426,1752.9505389464061,4094319
2019-02-01,1790.8414306640625,1795.0760800482278,1762.743074932677,1772.8002864513646,3064163
2019-02-04,1808.750244140625,1813.3376910137615,1784.7100323845796,1790.8413460677375,1590764
2019-02-05,1803.7215576171875,1812.9406042311657,1789.1209466573255,1808.5295565323065,1111404
2019-02-06,1830.4083251953125,1841.0389928138466,1800.6337543829425,1808.441179277167,1789812
2019-02-07,1837.5545654296875,1850.8318649787163,1823.5275168380733,1830.3646422640506,1339945
2019-02-08,1818.5865478515625,1843.376720555495,1809.41165535263,1830.5846830115588,1684474
2019-02-11,1822.556640625,1849.1112344872788,1807.559078131544,1817.3516903834895,1778730
2019-02-12,1809.9415283203125,1826.174100841164,1780.2991958924972,1826.174100841164,2422903
2019-02-14,1803.7657470703125,1830.5849407526723,1793.5762906897594,1817.3959501597942,1724085
2019-02-15,1790.62060546875,1810.2939206853885,1774.0791770999142,1807.6472921463749,1930065
2019-02-18,1738.217529296875,1801.427757759484,1731.4686046627912,1797.590167733545,2942184
