Price,Close,High,Low,Open,Volume
Ticker,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS,EICHERMOT.NS
Date,,,,,
2019-01-01,2037.941650390625,2046.5432637832898,2012.4532037227102,2035.0554980664779,444340
2019-01-02,1859.3377685546875,1962.8115154247573,1840.7068054708775,1962.8115154247573,4814970
2019-01-03,1775.79541015625,1848.592509128948,1770.4841825162023,1848.592509128948,4683010
2019-01-04,1766.319580078125,1814.1553783268928,1757.305047221888,1785.771987438846,3418330
2019-01-07,1742.316162109375,1799.1269211911713,1735.6914184517832,1796.7547206954678,2156680
2019-01-08,1761.1402587890625,1812.5696461823477,1738.3272152068712,1744.4774757610526,3664290
2019-01-09,1782.7890625,1792.1638547484044,1744.0380478712254,1747.5524822246184,1637520
2019-01-10,1806.0767822265625,1809.9337797345986,1787.533656978887,1788.8471725920597,1021430
2019-01-11,1801.8154296875,1824.632869904101,1791.2193582048903,1809.933764790183,1122200
2019-01-14,1799.4256591796875,1812.4992526777207,1776.7223348798689,1812.3939311838647,701210
2019-01-15,1813.2855224609375,1816.0839422806434,1799.3903791924324,1804.6620306939728,633190
2019-01-16,1821.8565673828125,1826.0958111459793,1812.2182563971132,1812.2182563971132,674680
2019-01-17,1789.721435546875,1831.7012756332765,1771.3146270982327,1827.5060051010773,1037770
2019-01-18,1768.002197265625,1794.5581215800946,1752.8242117759062,1792.361600011453,1081400
2019-01-21,1759.67724609375,1783.39527960085,1752.8020698417067,1770.48406690295,950380
2019-01-22,1759.2906494140625,1787.9684461078732,1748.431060321704,1757.304985458862,1378300
2019-01-23,1765.0499267578125,1776.810110761161,1756.4263280821242,1763.9823401497931,535950
2019-01-24,1767.3740234375,1786.2113409431568,1763.806820926408,1770.3963856372163,457230
2019-01-25,1761.6058349609375,1786.8922160557483,1742.728942174903,1774.7893612138969,671890
2019-01-28,1756.110107421875,1778.3916081761213,1745.935858659907,1762.5766537107897,1019070
2019-01-29,1658.5714111328125,1757.217213930226,1651.7841810944124,1757.129374519935,1931980
2019-01-30,1662.2528076171875,1677.6943107111429,1651.784151929391,1660.5702378439091,1026320
2019-01-31,1669.8614501953125,1685.0790107815103,1654.9558857450638,1679.8995960694974,675110
2019-02-01,1727.643310546875,1769.9307493508209,1676.0382441282798,1677.2639203608437,1857170
2019-02-04,1768.48974609375,1795.1686882012025,1707.5758492138716,1732.6161948287909,1621290
2019-02-05,1799.3597412109375,1808.6071187403381,1771.2750456296262,1771.3628850445784,1018700
2019-02-06,1854.2376708984375,1862.6503056753809,1803.7528530662064,1803.7528530662064,1297160
2019-02-07,1924.521728515625,1929.8637372993192,1858.318701012497,1865.716516581564,1352940
2019-02-08,1831.6705322265625,1924.5218314488163,1823.1128928182673,1920.1991456647338,1234030
2019-02-11,1823.3897705078125,1885.4548094618342,1786.2993341102717,1795.3490466595429,2619820
2019-02-12,1857.1591796875,1871.4365713704908,1763.367698939237,1798.5120476973684,2590360
2019-02-14,1758.6583251953125,1808.8884230153067,1748.4313070916273,1771.2751332144326,1403410
2019-02-15,1777.785400390625,1790.3582332826975,1751.246959836705,1770.1590307961067,1235950
2019-02-18,1770.853271484375,1796.7546365665846,1761.4082287738172,1795.2610448061919,850970
2019-02-19,1793.22265625,1798.033017134022,1767.8484342762129,1774.789464026525,654740
2019-02-20,1803.656005859375,1814.3267242623947,1790.604292516591,1793.6794225577137,698580
2019-02-21,1796.5303955078125,1812.9823187919433,1779.1822743621985,1796.7544449731831,670210
2019-02-22,1809.5340576171875,1818.7199800708781,1783.575632629895,1807.913050331961,740010
2019-02-25,1819.141357421875,1825.8319527439216,1801.1474720323333,1818.7108478257946,462600
2019-02-26,1811.69091796875,1834.091146999372,1792.3703235973442,1816.0839609318168,878770
2019-02-27,1793.0426025390625,1825.8234357442116,1783.755648978098,1825.8234357442116,624010
2019-02-28,1745.71630859375,1814.2388800323156,1739.6450929106497,1814.2388800323156,1870270
2019-03-01,1752.70556640625,1760.024337559407,1732.6161890018648,1748.7826089703406,984330
2019-03-05,1889.48291015625,1922.1319274255034,1697.471758774254,1713.2867130485483,4523630
2019-03-06,1889.3555908203125,1915.3667817209275,1880.661741409929,1889.8871318723463,1265860
2019-03-07,1890.8973388671875,1906.5805875665299,1881.2107652319753,1893.3135124228593,831150
2019-03-08,1921.6092529296875,1941.1494996947426,1880.226701896063,1890.765715058813,1957920
2019-03-11,2018.3792724609375,2033.5571498948875,1923.7134879466703,1928.4184197372276,2485590
2019-03-12,1973.5263671875,2051.9904506481503,1956.916245335044,2020.887791019269,1992480
2019-03-13,2001.228759765625,2011.8379151824868,1973.5304963249343,1975.8851071947638,1461680
2019-03-14,1987.40380859375,2019.6532050876742,1976.9572469840375,2003.227557662288,968750
2019-03-15,1986.74072265625,2006.566475338492,1970.3678419031842,2006.566475338492,981900
2019-03-18,1955.0269775390625,2003.2187433674915,1941.900616994499,1985.655366647089,993140
2019-03-19,1911.7733154296875,1954.0256836248573,1895.9980426101329,1954.0256836248573,2011750
2019-03-20,1874.7750244140625,1919.7597406535092,1861.7715745742728,1903.0661776913048,1371030
2019-03-22,1884.3387451171875,1904.348970269186,1869.2398047783458,1874.7750818836707,2168820
2019-03-25,1858.375732421875,1879.3437172083222,1849.5544681242427,1879.3437172083222,994230
2019-03-26,1878.640869140625,1884.1057889023823,1845.5173677593468,1869.2398000038136,1098830
2019-03-27,1842.80712890625,1887.690820708899,1832.3955298509989,1880.3105933180925,1175880
2019-03-28,1836.2039794921875,1871.4362692357565,1825.8408599665174,1847.1865867060123,1255610
2019-04-01,1761.4696044921875,1826.5131309942644,1755.9432294271414,1826.5131309942644,1953970
2019-04-02,1808.4840087890625,1861.8637686984039,1783.6632098060943,1784.4539789576613,3146450
2019-04-03,1775.0267333984375,1799.0390694479179,1767.075282130448,1792.3616650872154,1232650
2019-04-04,1800.2294921875,1809.933655207256,1750.276111820651,1778.3037466696535,1675580
2019-04-05,1843.3472900390625,1847.6568911104002,1809.942572760707,1810.3730824093147,1276880
2019-04-08,1811.045166015625,1861.6837841792255,1804.9785620460777,1855.9728279496367,865240
2019-04-09,1840.43017578125,1847.1866243960826,1788.4077951899853,1818.6318450575052,802560
2019-04-10,1842.7718505859375,1852.107067660841,1814.3268950282907,1831.0204596798826,835500
2019-04-11,1844.91552734375,1851.5709448094929,1828.4197361312397,1836.2920351286537,976450
2019-04-12,1876.8089599609375,1882.8581886197962,1836.7355282096048,1847.4766039113065,1303510
2019-04-15,1874.24365234375,1894.2802626863977,1867.1313410126024,1876.8837683935665,646040
2019-04-16,1868.8486328125,1892.6808895215165,1862.6501096079307,1891.6441915027713,617190
2019-04-18,1847.177734375,1886.3682660770885,1840.6454428312175,1878.2894004016712,694610
2019-04-22,1792.436279296875,1844.621256812927,1787.5292843459242,1831.899020821456,615220
2019-04-23,1784.8846435546875,1805.4527944350016,1775.1891672574338,1805.4527944350016,731720
2019-04-24,1803.9197998046875,1808.1766330472478,1769.5178517770444,1792.3616770730737,804610
2019-04-25,1787.107666015625,1813.360390728813,1783.5756419190848,1802.065893171469,910660
2019-04-26,1786.268310546875,1796.9786049640702,1772.592819408716,1788.056309047081,637860
2019-04-30,1789.576171875,1792.3613995232208,1770.3961862937697,1780.9394886439063,650900
2019-05-02,1806.8673095703125,1812.5694705800997,1744.9166110383314,1756.338522389539,1095340
2019-05-03,1788.1749267578125,1809.9336811885576,1787.0898580279254,1807.3858020991834,523280
2019-05-06,1787.959716796875,1799.8955803770746,1774.7015429758565,1774.7893823859652,550680
2019-05-07,1788.2496337890625,1808.167729642789,1780.9440546579708,1798.5118295727293,489780
2019-05-08,1786.7867431640625,1798.511748829601,1779.1823602246907,1781.8181859435422,430210
2019-05-09,1788.9261474609375,1800.34366188393,1777.2143334787256,1784.8933640330201,437180
2019-05-10,1788.3199462890625,1793.9034867205385,1783.6632778592925,1791.4829157639888,547550
2019-05-13,1647.5450439453125,1767.8484708778483,1634.212114572116,1761.6103708156413,3429730
2019-05-14,1689.643310546875,1701.5484994703995,1599.5068881442012,1608.7322780511026,3745110
2019-05-15,1757.01953125,1772.061306163964,1689.652174069391,1693.5180733526117,2171650
2019-05-16,1784.0367431640625,1790.6131156434342,1715.4832859215799,1761.6102372715839,1266530
2019-05-17,1839.5428466796875,1845.0781239523565,1761.979358294795,1774.7894335160763,1310990
2019-05-20,1871.1904296875,1898.6733346073113,1851.5491500430378,1884.6155958966601,1117100
2019-05-21,1836.44580078125,1878.0259104952638,1828.5647072622548,1866.1689842995702,603260
2019-05-22,1864.816162109375,1871.436400982468,1822.8053270144678,1840.6850986189063,744680
2019-05-23,1785.4337158203125,1902.0996821517608,1770.3304853893642,1876.7959259444551,1470400
2019-05-24,1831.9561767578125,1849.2516403016666,1787.9686841733658,1805.5408579735954,1094940
2019-05-27,1835.1806640625,1858.222046341534,1824.4307932514198,1837.1706181982754,662950
2019-05-28,1826.6361083984375,1849.4711377614678,1818.7198361834862,1849.4711377614678,917320
2019-05-29,1794.4482421875,1838.6862710672244,1788.9041704319925,1834.534759624212,689320
2019-05-30,1747.6844482421875,1801.1389694149018,1741.40237483413,1794.1188947584728,1347270
2019-05-31,1752.62646484375,1780.3465014006879,1739.6450015258981,1766.0032591247752,1118550
2019-06-03,1752.66162109375,1763.3675187210201,1718.5628759671658,1744.9167375086927,1577560
2019-06-04,1761.03466796875,1788.8470479842558,1738.1952424885212,1756.6899957822911,1279550
2019-06-06,1764.579833984375,1788.8469977083935,1753.3467937054295,1773.9106524426554,1262960
2019-06-07,1757.01953125,1776.537791232158,1744.0380677587207,1769.8603873349732,722710
2019-06-10,1768.7666015625,1785.3986029985392,1759.4181927952698,1774.350142289896,426260
2019-06-11,1768.8148193359375,1776.6300601201424,1757.2524071936805,1772.7290893537827,429390
2019-06-12,1766.5260009765625,1774.7893404531683,1754.8405711554865,1770.5719763473212,418760
2019-06-13,1771.455078125,1774.7894364938963,1748.4311775360661,1761.434628189408,597650
2019-06-14,1736.7498779296875,1770.3918336823801,1722.0727606897403,1757.217102744633,480610
2019-06-17,1733.305908203125,1756.338602770673,1725.41162275126,1735.2563935672663,486340
2019-06-18,1733.6572265625,1751.7697328576826,1719.0678418064783,1735.2518495660693,550870
2019-06-19,1738.827880859375,1765.9154527328922,1730.8589480205478,1742.2808598602774,847590
2019-06-20,1739.0430908203125,1748.3432355751524,1723.830034731773,1748.3432355751524,716150
2019-06-21,1732.5460205078125,1748.3433869910982,1726.7515149067447,1738.7665311849985,546620
2019-06-24,1677.984130859375,1742.3641936993513,1661.6332386424808,1737.0969397413191,1240360
2019-06-25,1679.6229248046875,1691.2249127005425,1654.5122224974932,1678.1907885035705,1296560
2019-06-26,1682.697998046875,1697.9110538870189,1673.7581129865316,1673.7581129865316,816920
2019-06-27,1711.46826171875,1728.1354427205947,1682.6982246394216,1682.6982246394216,1183940
2019-06-28,1681.551513671875,1725.1304809069334,1676.3852905618235,1717.6359234429174,760460
2019-07-01,1724.2957763671875,1735.2432052969393,1686.9285265464812,1694.8360040146679,1021530
2019-07-02,1769.293701171875,1782.5914511404287,1695.6267875856556,1695.7146269967525,1431860
2019-07-03,1726.474853515625,1770.3964929160443,1720.3685660810715,1766.0034495093048,922730
2019-07-04,1741.876708984375,1765.5639622589,1725.2358065125588,1735.6604888566078,1051340
2019-07-05,1726.0352783203125,1761.170825393677,1720.478122183647,1752.762588823519,753860
2019-07-08,1672.2469482421875,1735.5682210216253,1656.2650024994377,1729.1016747829237,991410
2019-07-09,1672.7479248046875,1695.3106431160927,1645.6384708815513,1685.1714645302277,1295640
2019-07-10,1647.47900390625,1693.162254868379,1638.6050782839118,1668.4777714000797,831210
2019-07-11,1672.3568115234375,1675.2122894543716,1653.5413741594184,1661.8837584706357,695000
2019-07-12,1665.42919921875,1678.142641553274,1657.056032444751,1667.9639939355002,833100
2019-07-15,1654.7581787109375,1686.7527434994981,1650.6858194862948,1678.142336776486,500530
2019-07-16,1672.98046875,1678.1422938685748,1638.9607721770858,1657.9342976596863,602940
2019-07-17,1619.6007080078125,1673.7493595574883,1608.7367214011356,1673.7493595574883,940840
2019-07-18,1617.1669921875,1632.5602322528207,1612.2468054034318,1628.0617604428116,683830
2019-07-19,1551.9742431640625,1628.9403346111417,1537.565040760247,1627.7981005371953,1841410
2019-07-22,1499.9605712890625,1563.4049717454238,1491.4337133670413,1557.3337562391932,2334480
2019-07-23,1502.2845458984375,1527.1404183398906,1497.2897116123434,1511.2068422687148,1131400
2019-07-24,1449.8525390625,1518.3443965635754,1431.6155007736586,1513.52961792958,2450250
2019-07-25,1574.9737548828125,1602.0906539965597,1551.105039972301,1552.2788076525123,2059680
2019-07-26,1646.8099365234375,1674.6310995565827,1564.4672290134793,1575.649429048508,2300560
2019-07-29,1570.302490234375,1628.9344939029277,1565.6935076690493,1628.9344939029277,1531070
2019-07-30,1548.7862548828125,1602.5842358838108,1534.0013429497599,1580.066609848971,1821980
2019-07-31,1566.4649658203125,1576.3966662615132,1530.8727270892578,1557.2613873346704,1548640
2019-08-01,1587.0423583984375,1605.9379728227216,1512.6095732043425,1528.324025448831,2568280
2019-08-02,1619.831787109375,1639.6521452450604,1545.8876935304077,1547.4879243902046,3003440
2019-08-05,1581.408203125,1616.6697792206892,1565.6985460760561,1616.6697792206892,1434390
2019-08-06,1629.9647216796875,1642.7854006978944,1572.4010905185041,1572.4010905185041,1321600
2019-08-07,1576.87109375,1645.679150347191,1565.693689801746,1611.3038375432511,1540540
2019-08-08,1610.8870849609375,1619.3527169123904,1561.209279137718,1596.3559919384866,1341470
2019-08-09,1685.2047119140625,1704.43578797039,1603.077698290614,1603.077698290614,1828890
2019-08-13,1594.9188232421875,1691.2032297248686,1585.6003812971096,1686.426631965305,1474660
2019-08-14,1588.1776123046875,1628.4554471870688,1571.552921365304,1628.4554471870688,2161060
2019-08-16,1590.64990234375,1602.1051033639092,1550.6882285995796,1590.6067413780438,1728990
2019-08-19,1565.4732666015625,1609.7706877037717,1561.1517895051572,1609.7706877037717,1350470
