Price,Close,High,Low,Open,Volume
Ticker,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS
Date,,,,,
2019-01-01,278.1873474121094,282.71777090486955,276.8602375802649,282.71777090486955,3622654
2019-01-02,264.22991943359375,272.69589328678506,262.30790897263097,270.956914150582,8855139
2019-01-03,258.6927185058594,265.9688915622964,256.5418977715541,263.1316404615696,10003388
2019-01-04,263.54345703125,264.9163174889278,256.9079648191406,258.00623642673236,6070751
2019-01-07,265.282470703125,270.22476393229806,263.726550644439,267.52479322190885,7041362
2019-01-08,268.9891357421875,270.7738656133994,263.6807528359415,265.5112335527048,4528899
2019-01-09,266.1061706542969,271.6433644086981,262.26214945012015,269.99594271029264,5848215
2019-01-10,264.7790222167969,267.89086175310877,263.26888122471547,265.41970163448906,4352095
2019-01-11,264.3214416503906,269.2179838453071,262.1706488492375,265.19093128599263,4483554
2019-01-14,259.8367614746094,264.00112233364393,258.14356103438314,264.00112233364393,3756403
2019-01-15,267.34173583984375,268.1654466426643,258.3723628454612,260.84352318484406,6557577
2019-01-16,262.1706237792969,268.394247327568,261.1638537530094,267.295947675087,3752082
2019-01-17,264.5044860839844,265.9230975878448,261.5757055155301,263.1316254295692,4817690
2019-01-18,261.39263916015625,267.112891120371,259.24181883693194,263.90955002265076,4210472
2019-01-21,260.4774475097656,264.4587492040584,259.8825467809456,261.6672489674058,2854706
2019-01-22,254.43682861328125,260.47742077805395,251.27923809301458,259.9282709574528,5006219
2019-01-23,257.0910339355469,260.75199569448927,253.7046610670781,254.43684224649795,4489030
2019-01-24,259.6079406738281,260.2943709918081,253.06397722860362,257.64017934846987,3705336
2019-01-25,251.3707733154297,261.30113736177225,250.08944232610955,260.4774265779894,5191436
2019-01-28,245.05563354492188,251.004696544145,240.7539922038839,250.77588642879027,4518237
2019-01-29,247.9844207763672,249.8606525997101,242.76753883543262,244.8725807802038,4113613
2019-01-30,246.10813903808594,250.27249963464655,239.97604509012055,248.4877696745605,6941276
2019-01-31,251.32501220703125,252.46906267416912,244.0030892173489,248.03014127549028,4666551
2019-02-01,251.64537048339844,256.2673235391465,244.04885806279216,251.00469100218191,6496209
2019-02-04,250.31820678710938,253.01817667984847,244.96404577239025,252.1029364356543,4804512
2019-02-05,250.364013671875,254.11650509926355,247.70982195574425,248.94540214817877,4726380
2019-02-06,255.6266326904297,258.92150371845435,248.48776873880996,251.14196031410856,5746435
2019-02-07,249.9521484375,257.54863226940154,248.94537845316,254.43682062492087,6252085
2019-02-08,240.57095336914062,249.86063817670563,238.28285228693636,248.57930715685555,5765740
2019-02-11,239.42689514160156,243.4539473308144,234.85069312410505,241.6234665238158,5228180
2019-02-12,248.71661376953125,251.2335252244207,235.6744362305586,239.38114920084425,12748459
2019-02-14,256.8621826171875,258.5553827452424,241.66918816880576,246.56572932202297,9767547
2019-02-15,244.2776641845703,256.22156850591193,242.9505823250354,256.22156850591193,10241930
2019-02-18,239.70144653320312,247.0691482461689,238.87773578907985,245.2844183581356,6612006
2019-02-19,244.23187255859375,248.71654431235729,238.877711372678,240.34210139639498,8114832
2019-02-20,250.8216094970703,252.7893986158954,244.82679631116463,245.14713602336306,10302096
2019-02-21,253.5673065185547,255.35203622366737,250.22668510754664,252.60631540405805,8238650
2019-02-22,261.6214904785156,262.4909521549727,248.7623452863879,252.6063663819605,10779149
2019-02-25,263.4062194824219,268.89766279002697,262.079137441639,262.079137441639,12551599
2019-02-26,260.38592529296875,262.4909672951997,253.61315110000425,255.3521024841416,8622676
2019-02-27,259.9282531738281,266.746804790368,258.0977725176744,263.0400647031058,7076524
2019-02-28,257.2740783691406,265.4197122271698,256.0842491075013,261.30113048571366,9337518
2019-03-01,258.1893615722656,260.93508318856567,256.9080304041772,260.29440363905917,7362711
2019-03-05,266.5180358886719,267.3417467250309,258.0978123969691,260.79778295434187,11469935
2019-03-06,265.37396240234375,269.08067481156354,262.445181980326,267.89087347626145,6718322
2019-03-07,265.1451721191406,269.0806949200928,261.2096213872662,265.7858236818256,7010707
2019-03-08,262.12481689453125,264.87053780040463,260.1113049887745,263.77226619660576,5961633
2019-03-11,267.8450927734375,269.67557354131463,262.8112706617754,264.87056152563713,7863518
2019-03-12,267.067138671875,272.7416403481305,265.46546796513263,269.1264295805438,8891811
2019-03-13,261.9875793457031,265.78582163474897,258.1893370566572,265.4197310401883,9122437
2019-03-14,262.58245849609375,265.236650002411,259.92826698977643,262.0790874612631,5351600
2019-03-15,264.0010986328125,266.56376052298316,261.1180690927208,263.0400794758087,7053371
2019-03-18,269.95013427734375,270.9111254079443,262.2620935088712,265.4196836767022,7431744
2019-03-19,264.0468444824219,271.59757747022076,262.99432365212465,271.0026768210023,7444759
2019-03-20,258.3723449707031,265.41970698367186,257.2282945095666,265.41970698367186,9165038
2019-03-22,261.5299377441406,265.0078400045907,259.0130267072329,260.66044821356826,7325504
2019-03-25,255.16900634765625,258.09778673115784,252.60634446028217,258.09778673115784,6778846
2019-03-26,257.5029296875,258.46392107530926,253.0640075138213,254.39111745977172,6247666
2019-03-27,263.1316223144531,264.7332930589759,257.64017976180367,259.01304039996603,6490731
2019-03-28,263.8180847167969,265.4197556561009,259.9283124356299,261.7587935091202,21745652
2019-04-01,267.5247802734375,274.5721431191994,265.8773585870914,272.23829107505526,7766553
